batch_label,strategy_name,parent,family,group,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,cd_formula,old_ratio_cd_value,reference_safe6v2_cd_value,official_pass_mdd_lt_5,ruined,verdict
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_51_lx_deep_absorb_lx051,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_deep_absorb,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_deep_absorb; tag=lx051; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,1024,487,537,47.558594,14.048022,18.270639,3.587138,114.028108422,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),5.093376,121.7490287208,True,False,official_mdd_pass
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_32_sm_breakdown_retest_sm032,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm032; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_37_sm_breakdown_retest_sm037,short_beh_dd_brake,short_main_v1_improvements,sm_breakdown_retest,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_breakdown_retest; tag=sm037; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_41_sm_ema_reject_sm041,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm041; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_46_sm_ema_reject_sm046,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm046; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_51_sm_ema_reject_sm051,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm051; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_56_sm_ema_reject_sm056,short_beh_dd_brake,short_main_v1_improvements,sm_ema_reject,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_ema_reject; tag=sm056; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_65_sm_vol_climax_sm065,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm065; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_70_sm_vol_climax_sm070,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm070; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_75_sm_vol_climax_sm075,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm075; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_80_sm_vol_climax_sm080,short_beh_dd_brake,short_main_v1_improvements,sm_vol_climax,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_vol_climax; tag=sm080; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_81_sm_dd_guard_sm081,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm081; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_84_sm_dd_guard_sm084,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm084; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_86_sm_dd_guard_sm086,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm086; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_89_sm_dd_guard_sm089,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm089; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_91_sm_dd_guard_sm091,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm091; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_94_sm_dd_guard_sm094,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm094; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_96_sm_dd_guard_sm096,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm096; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_main_v1_99_sm_dd_guard_sm099,short_beh_dd_brake,short_main_v1_improvements,sm_dd_guard,short,8V11 long/short main/max no-trade-cap improvement from short_beh_dd_brake; side=short; group=sm_dd_guard; tag=sm099; focus=short_main_v1 official baseline: maintain MDD discipline with non-duplicate short entry gates,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_4_sx_parabolic_reject_sx004,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx004; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_5_sx_parabolic_reject_sx005,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx005; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_9_sx_parabolic_reject_sx009,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx009; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_10_sx_parabolic_reject_sx010,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx010; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_14_sx_parabolic_reject_sx014,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx014; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_15_sx_parabolic_reject_sx015,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx015; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_19_sx_parabolic_reject_sx019,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx019; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_20_sx_parabolic_reject_sx020,short_only_reference_1x,short_max_v1_improvements,sx_parabolic_reject,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_parabolic_reject; tag=sx020; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_23_sx_breakdown_runner_sx023,short_only_reference_1x,short_max_v1_improvements,sx_breakdown_runner,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_breakdown_runner; tag=sx023; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_28_sx_breakdown_runner_sx028,short_only_reference_1x,short_max_v1_improvements,sx_breakdown_runner,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_breakdown_runner; tag=sx028; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_33_sx_breakdown_runner_sx033,short_only_reference_1x,short_max_v1_improvements,sx_breakdown_runner,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_breakdown_runner; tag=sx033; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_38_sx_breakdown_runner_sx038,short_only_reference_1x,short_max_v1_improvements,sx_breakdown_runner,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_breakdown_runner; tag=sx038; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_42_sx_failed_breakout_sx042,short_only_reference_1x,short_max_v1_improvements,sx_failed_breakout,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_failed_breakout; tag=sx042; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_61_sx_supply_shelf_sx061,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx061; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_66_sx_supply_shelf_sx066,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx066; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_71_sx_supply_shelf_sx071,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx071; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_76_sx_supply_shelf_sx076,short_only_reference_1x,short_max_v1_improvements,sx_supply_shelf,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_supply_shelf; tag=sx076; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_81_sx_vol_reversal_sx081,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx081; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_85_sx_vol_reversal_sx085,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx085; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_86_sx_vol_reversal_sx086,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx086; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_90_sx_vol_reversal_sx090,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx090; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_91_sx_vol_reversal_sx091,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx091; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_95_sx_vol_reversal_sx095,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx095; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_96_sx_vol_reversal_sx096,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx096; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,short_max_v1_100_sx_vol_reversal_sx100,short_only_reference_1x,short_max_v1_improvements,sx_vol_reversal,short,8V11 long/short main/max no-trade-cap improvement from short_only_reference_1x; side=short; group=sx_vol_reversal; tag=sx100; focus=short_max_v1 raw cd leader: maximize downside expansion while adding fresh bounce/failure filters,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,no_trade
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_max_v1_74_lx_trend_repair_lx074,8V4_V51_V002_core_rare22_c1,long_max_v1_improvements,lx_trend_repair,long,8V11 long/short main/max no-trade-cap improvement from 8V4_V51_V002_core_rare22_c1; side=long; group=lx_trend_repair; tag=lx074; focus=long_max_v1 raw cd leader: push max_return while filtering MDD spikes with fresh gates,5m,597,2,0,2,0.0,-0.004378,0.0,0.004378,99.995621922,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_71_lm_vol_climax_lm071,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_vol_climax,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_vol_climax; tag=lm071; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_84_lm_inside_reversal_lm084,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_inside_reversal,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_inside_reversal; tag=lm084; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_89_lm_inside_reversal_lm089,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_inside_reversal,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_inside_reversal; tag=lm089; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
8V11_LONG_SHORT_MAIN_MAX_400_NEW_NO_TRADE_CAP,long_main_v1_94_lm_inside_reversal_lm094,6V2_L01_doubleflush_core,long_main_v1_improvements,lm_inside_reversal,long,8V11 long/short main/max no-trade-cap improvement from 6V2_L01_doubleflush_core; side=long; group=lm_inside_reversal; tag=lm094; focus=long_main_v1 MDD<5 baseline: protect drawdown while adding fresh quality gates,5m,597,1,0,1,0.0,-0.011287,0.0,0.011287,99.988712995,100 * (1 - abs(max_drawdown_pct)/100) * (1 + max_return_pct/100),0.0,121.7490287208,False,False,return_fail
